0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.46260664,0.0,0.0,0.40714508,0.39183393,0.0,0.0,0.50981724,0.63883775,0.0,0.0,0.38206422,0.0,0.6692177,0.39905688,0.43374926,0.4246627,0.27984047,0.3871526,0.37475002,0.55290556,0.0,0.0,0.0,0.5185784,0.0,0.0,0.0,0.49624336,0.34264117,0.0,0.0,0.0,0.4855033,0.35607797,0.0,0.0,0.0,0.44813228,0.0,0.0,0.0,0.0,0.087678924,0.20604363,0.0,0.10312505,0.0,0.34314573
0.0,0.36854106,0.0,0.0,0.45000958,0.51046085,0.0,0.0,0.48204955,0.71827877,0.0,0.0,0.30578858,0.0,0.57500726,0.5937882,0.2972632,0.5079639,0.34106418,0.32397956,0.37273544,0.4342888,0.0,0.0,0.0,0.514487,0.0,0.0,0.0,0.61071706,0.13103905,0.0,0.0,0.0,0.2953157,0.13659827,0.0,0.0,0.0,0.6281489,0.0,0.0,0.0,0.0,0.29443157,0.2919665,0.0,0.0983969,0.0,0.36876634
0.11011934,0.0,0.18565477,0.0,0.0,0.09974496,0.0,0.0,0.0,0.03980992,0.0,0.02760984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041258335,0.13290504,0.061406795,0.22058746,0.020535678,0.0,0.0,0.0,0.0,0.36115697,0.0,0.044427853,0.0,0.05174224,0.2887398,0.0,0.0,0.0023498815,0.0,0.036372848,0.0,0.0,0.0,0.0,0.0,0.103434555,0.0
0.0,0.3954736,0.0,0.0,0.45643708,0.29319084,0.0,0.0,0.672437,0.6010565,0.0,0.0,0.49965775,0.0,0.8173509,0.533656,0.49144524,0.5815686,0.43468064,0.45592892,0.49200714,0.6221499,0.0,0.0,0.0,0.5200585,0.0,0.0,0.0,0.5531082,0.49859136,0.0,0.0,0.0,0.45815313,0.42808738,0.0,0.0,0.0,0.47828045,0.0,0.0,0.0,0.0,0.31730512,0.2808195,0.0,0.1678962,0.0,0.4457652
0.0,0.5772281,0.0,0.0,0.46656007,0.44918317,0.0,0.0,0.610314,0.707332,0.0,0.0,0.53783214,0.0716103,0.73404723,0.5957656,0.4833811,0.5577635,0.4640719,0.45293623,0.5226356,0.5405788,0.0,0.0,0.0,0.60553616,0.0,0.0,0.0,0.70373505,0.3290822,0.0,0.0,0.0,0.2650675,0.33382788,0.0,0.0,0.0,0.556191,0.0,0.0,0.0,0.0,0.25013778,0.3143907,0.0,0.25989535,0.0,0.508614
0.24048321,0.0,0.62612534,0.0,0.0,0.0,0.0,0.22723332,0.0,0.0,0.13870685,0.73092204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49289417,0.12927285,0.5629752,0.0,0.46788496,0.34837082,0.22099347,0.0,0.0,0.0628836,0.6324703,0.0,0.0,0.0,0.5197388,0.25330785,0.0,0.0,0.41904712,0.5753578,0.14606643,0.37683344,0.0,0.0,0.0,0.0,0.7507048,0.0
0.0,0.49448463,0.0,0.0,0.5799538,0.5851133,0.0,0.0,0.59455574,0.80962497,0.0,0.0,0.4515613,0.038566448,0.7105751,0.71074295,0.42330813,0.632294,0.4832711,0.4199498,0.48389,0.5269126,0.0,0.0,0.0,0.5907365,0.0,0.0,0.0,0.71437454,0.2762128,0.0,0.0,0.0,0.35198826,0.25345552,0.0,0.0,0.0,0.6979178,0.0,0.0,0.0,0.0,0.34525934,0.39676207,0.0,0.23155989,0.0,0.47454578
0.0,0.5100838,0.0,0.0,0.6329959,0.45350638,0.0,0.0,0.6279004,0.68433946,0.0,0.0,0.4889205,0.033872325,0.70931,0.81729317,0.38099214,0.6770561,0.4982448,0.43291125,0.54595566,0.49748778,0.0,0.0,0.0,0.55329484,0.0,0.0,0.0,0.7575738,0.27788106,0.0,0.0,0.0,0.20298228,0.30642074,0.0,0.0,0.0,0.7104217,0.0,0.0,0.0,0.0,0.32609412,0.4374772,0.0,0.2965489,0.0,0.436056
0.0,0.6883403,0.0,0.0,0.58839625,0.63227177,0.0,0.0,0.7023267,0.90432346,0.0,0.0,0.63401216,0.03777,0.91932416,0.6959501,0.5708254,0.6790189,0.49707422,0.5338867,0.54855436,0.6199617,0.0,0.0,0.0,0.71652067,0.0,0.0,0.0,0.7463853,0.43185502,0.0,0.0,0.0,0.47367173,0.4064633,0.0,0.0,0.0,0.6663776,0.0,0.0,0.0,0.0,0.30300054,0.40063757,0.0,0.33423406,0.0,0.56581694
0.0,0.6535731,0.0,0.0,0.72385955,0.59968495,0.0,0.0,0.7513585,0.9048531,0.0,0.0,0.6264946,0.07844296,0.89642483,0.86646676,0.58436054,0.7711521,0.6457021,0.5316102,0.64566904,0.6501668,0.0,0.0,0.0,0.7186128,0.0,0.0,0.0,0.93035686,0.41933715,0.0,0.0,0.0,0.39627984,0.39963174,0.0,0.0,0.0,0.797382,0.0,0.0,0.0,0.0,0.38974038,0.51799905,0.0,0.36020523,0.0,0.6038228
0.07332623,0.0,0.24372421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27449995,0.0,0.32574907,0.0,0.14195734,0.16258818,0.0,0.0,0.0,0.0,0.2705354,0.0,0.0,0.0,0.18640895,0.17758116,0.0,0.0,0.19693595,0.23298198,0.24373643,0.15805966,0.0,0.0,0.0,0.0,0.23426297,0.0
0.0,0.68441147,0.0,0.0,0.7440979,0.45060608,0.0,0.0,0.3992983,0.94066167,0.0,0.0,0.44058856,0.56258076,0.93808115,0.56846374,0.8522379,0.6085908,0.8135971,0.23525777,0.5729999,0.9338626,0.0,0.0,0.0,0.7944729,0.0,0.0,0.0,0.87174207,0.8105718,0.0,0.0,0.0,0.5537644,0.48168996,0.0,0.0,0.0,0.6476678,0.0,0.0,0.0,0.0,0.81699246,0.6491779,0.0,0.47727543,0.0,0.61680764
0.0,0.6762961,0.0,0.0,0.7514384,0.60659444,0.0,0.0,0.7743422,0.9274192,0.0,0.0,0.64832574,0.082668886,0.9275452,0.89081776,0.608465,0.79509187,0.6678741,0.5507601,0.66905165,0.67192495,0.0,0.0,0.0,0.7420966,0.0,0.0,0.0,0.9609576,0.44216776,0.0,0.0,0.0,0.4158072,0.41859457,0.0,0.0,0.0,0.8163829,0.0,0.0,0.0,0.0,0.40102595,0.53526956,0.0,0.3757738,0.0,0.62095445
0.0,0.67903554,0.0,0.0,0.7549488,0.609324,0.0,0.0,0.7765401,0.9313458,0.0,0.0,0.65048534,0.0824115,0.9314834,0.8935364,0.61066324,0.79833215,0.66963935,0.5531687,0.67107713,0.6747102,0.0,0.0,0.0,0.7452158,0.0,0.0,0.0,0.96364355,0.44457424,0.0,0.0,0.0,0.42043543,0.42086488,0.0,0.0,0.0,0.81907356,0.0,0.0,0.0,0.0,0.4024041,0.5371276,0.0,0.37724012,0.0,0.62244695
0.07934588,0.0,0.2443754,0.0,0.103840314,0.0,0.0,0.11541396,0.0,0.0,0.13408852,0.3669866,0.0,0.0,0.008909866,0.013719958,0.0,0.0,0.0,0.0,0.025557766,0.3070701,0.27455574,0.0,0.25699764,0.039277274,0.16329205,0.20931391,0.0,0.013298346,0.0073686615,0.12744617,0.2563501,0.0,0.07055201,0.0,0.29807943,0.17621318,0.19895095,0.029196005,0.25884798,0.42165452,0.36867428,0.22111121,0.0,0.0,0.16324373,0.0,0.21064417,0.0
0.0,0.6941139,0.0,0.0,0.84469044,0.5046043,0.0,0.0,0.817115,0.85926765,0.0,0.0,0.6999777,0.08926173,0.97173524,1.0127916,0.5892174,0.8497831,0.7074785,0.5852631,0.7352911,0.69764,0.0,0.0,0.0,0.7520397,0.0,0.0,0.0,0.99555206,0.46173483,0.0,0.0,0.0,0.3537779,0.46789944,0.0,0.0,0.0,0.8529709,0.0,0.0,0.0,0.0,0.38623697,0.57107884,0.0,0.39615655,0.0,0.62345797
0.0,0.8352383,0.0,0.0,0.7655503,0.69112027,0.0,0.0,0.83287686,1.0386523,0.0,0.0,0.7851197,0.045676894,1.090603,0.83012116,0.69910955,0.8252666,0.64476186,0.65474737,0.6994305,0.76376754,0.0,0.0,0.0,0.833983,0.0,0.0,0.0,0.91730464,0.56718946,0.0,0.0,0.0,0.57661784,0.5179405,0.0,0.0,0.0,0.79455256,0.0,0.0,0.0,0.0,0.36117244,0.50269717,0.0,0.44375312,0.0,0.67190516
0.0,0.8409984,0.0,0.0,0.77268004,0.6963657,0.0,0.0,0.8382461,1.0461442,0.0,0.0,0.79066074,0.04548575,1.0993667,0.83590204,0.7040475,0.8317363,0.6495319,0.6598632,0.7040438,0.7694951,0.0,0.0,0.0,0.8406198,0.0,0.0,0.0,0.92351925,0.572815,0.0,0.0,0.0,0.58391625,0.522278,0.0,0.0,0.0,0.7999042,0.0,0.0,0.0,0.0,0.36406752,0.50711447,0.0,0.44747168,0.0,0.67659295
0.0,0.7652085,0.0,0.0,0.8447528,0.5431785,0.0,0.0,0.8680277,0.98749936,0.0,0.0,0.7517409,0.10476198,1.0233692,0.97080797,0.72312254,0.8533976,0.7846544,0.625389,0.7532526,0.79503036,0.0,0.0,0.0,0.83216155,0.0,0.0,0.0,1.0934099,0.56304574,0.0,0.0,0.0,0.4705776,0.46758506,0.0,0.0,0.0,0.85979116,0.0,0.0,0.0,0.0,0.3908246,0.5830051,0.0,0.4132429,0.0,0.6806192
0.0,0.865696,0.0,0.0,0.80056274,0.70768154,0.0,0.0,0.8598302,1.0695324,0.0,0.0,0.81248796,0.047875773,1.1292052,0.8564517,0.7251831,0.85532075,0.67448413,0.6794899,0.72984946,0.7952658,0.0,0.0,0.0,0.8622549,0.0,0.0,0.0,0.9522716,0.5944687,0.0,0.0,0.0,0.60327363,0.54339206,0.0,0.0,0.0,0.8202367,0.0,0.0,0.0,0.0,0.3751071,0.5227418,0.0,0.463006,0.0,0.6952024
0.0,0.900285,0.0,0.0,0.8708219,0.6518816,0.0,0.0,0.885486,0.99306333,0.0,0.0,0.8357037,0.069213085,1.1382848,0.96211797,0.68536353,0.8984795,0.72513247,0.70438933,0.79114914,0.83917636,0.0,0.0,0.0,0.89007664,0.0,0.0,0.0,1.015544,0.5937524,0.0,0.0,0.0,0.5372328,0.6161954,0.0,0.0,0.0,0.83827305,0.0,0.0,0.0,0.0,0.3864487,0.54753184,0.0,0.48613918,0.0,0.7080123
0.0,0.6618636,0.0,0.0,0.9311402,0.37961116,0.0,0.0,0.6381618,1.0344819,0.0,0.0,0.5360711,0.5299353,1.0949944,0.7480061,1.024496,0.78536093,1.0291352,0.4069943,0.68083376,1.0459702,0.0,0.0,0.0,0.91087264,0.0,0.0,0.0,1.0539254,0.9141108,0.0,0.15067077,0.0,0.55878955,0.48144278,0.0,0.0,0.0,0.83536655,0.0,0.0,0.0,0.0,0.7200903,0.7043518,0.0,0.69488835,0.0,0.77373385
0.0,0.9424391,0.0,0.0,0.88525915,0.7210562,0.0,0.0,0.9318439,1.1323397,0.0,0.0,0.876753,0.06491223,1.2236346,0.9185292,0.79992414,0.9144608,0.7710462,0.7349605,0.8208657,0.89772666,0.0,0.0,0.0,0.92916554,0.0,0.0,0.0,1.0562133,0.66974556,0.0,0.0,0.0,0.64771837,0.6193147,0.0,0.0,0.0,0.87650275,0.0,0.0,0.0,0.0,0.41113794,0.5715023,0.0,0.5070381,0.0,0.74918884
0.0,0.9009623,0.0,0.0,0.7653783,0.7122586,0.0,0.0,0.8262136,1.1643704,0.0,0.0,0.8599961,0.07235015,1.2049723,0.85993445,0.8933119,0.84002215,0.70628816,0.68161696,0.89812195,0.9619836,0.0,0.0,0.0,1.0320607,0.0,0.0,0.0,1.1159965,0.80058694,0.0,0.0,0.0,0.7607323,0.7513549,0.0,0.0,0.0,0.8325416,0.0,0.0,0.0,0.0,0.46524438,0.6659435,0.0,0.42109194,0.0,0.691927
0.0,0.90812707,0.0,0.0,0.86143327,0.5882561,0.0,0.0,0.9773005,0.94116145,0.0,0.0,0.94593364,0.23834337,1.2357267,0.8383565,0.8252908,0.9248765,0.88432395,0.71927387,0.8681166,0.99201506,0.0,0.0,0.0,0.94234574,0.0,0.0,0.0,1.0914116,0.9033452,0.0,0.0,0.0,0.5259848,0.8432484,0.0,0.0,0.0,0.85093856,0.0,0.0,0.0,0.0,0.47055647,0.6554967,0.0,0.55687803,0.0,0.7666699
0.0,0.9530717,0.0,0.0,0.92078775,0.6312319,0.0,0.0,0.8687239,1.1197047,0.0,0.0,0.8082156,0.0,1.2590173,0.9493705,0.84881186,0.83157885,0.63428414,0.78644663,0.898108,1.0910435,0.0,0.0,0.0,0.9497988,0.0,0.0,0.0,1.1690674,0.8039327,0.0,0.0,0.0,0.9169244,0.7671614,0.0,0.0,0.0,0.7998034,0.0,0.0,0.0,0.0,0.41438293,0.61755925,0.0,0.39902088,0.0,0.7284052
0.0,0.8676958,0.0,0.0,1.0231404,0.6573715,0.0,0.0,0.5546852,1.0314308,0.0,0.0,0.6189003,0.6424645,1.198736,0.8735951,1.0032241,0.93532103,0.9509872,0.4171963,0.73640114,1.00913,0.0,0.0,0.0,0.9823377,0.0,0.0,0.0,1.1491747,0.8657684,0.0,0.0,0.0,0.621197,0.6928909,0.0,0.0,0.0,0.9484034,0.0,0.0,0.0,0.0,0.9562196,0.8719761,0.0,0.7515211,0.0,0.82584876
0.0,1.0256808,0.0,0.0,0.99441385,0.6988456,0.0,0.0,1.0145178,1.1102185,0.0,0.0,0.95042485,0.08087492,1.2995083,1.0621527,0.8002794,1.0083454,0.8610911,0.79620177,0.91717464,0.9824167,0.0,0.0,0.0,1.0050104,0.0,0.0,0.0,1.1557174,0.7262454,0.0,0.0,0.0,0.6227308,0.72853,0.0,0.0,0.0,0.9178733,0.0,0.0,0.0,0.0,0.44591358,0.63482714,0.0,0.54925793,0.0,0.81189287
0.0,1.0330434,0.0,0.0,0.99150044,0.7339779,0.0,0.0,1.0505619,1.213876,0.0,0.0,0.9594104,0.06750731,1.3536553,1.0162263,0.9074771,0.9935326,0.9033069,0.80617785,0.9510605,1.0483245,0.0,0.0,0.0,1.04058,0.0,0.0,0.0,1.2047017,0.775809,0.0,0.0,0.0,0.7279833,0.71000886,0.0,0.0,0.0,0.9352439,0.0,0.0,0.0,0.0,0.4290497,0.62862843,0.0,0.54885983,0.0,0.82217413
0.0,1.0545154,0.0,0.0,1.0163715,0.74014735,0.0,0.0,1.0791653,1.2368056,0.0,0.0,0.97833663,0.06615291,1.3848513,1.038207,0.9311509,1.0149955,0.92783993,0.8225436,0.976817,1.0794303,0.0,0.0,0.0,1.0666196,0.0,0.0,0.0,1.2331605,0.8014592,0.0,0.0,0.0,0.75026387,0.72940266,0.0,0.0,0.0,0.9493188,0.0,0.0,0.0,0.0,0.43455306,0.64308006,0.0,0.5602368,0.0,0.83808273
0.14894933,0.0,0.30808452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028618228,0.4160108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294633,0.0,0.3625216,0.0,0.36341658,0.30204284,0.0,0.0,0.0,0.0,0.3485926,0.0,0.0,0.0,0.36752826,0.20815253,0.0,0.0,0.20456111,0.37026912,0.31317294,0.20662269,0.0,0.0,0.0,0.0,0.29094738,0.0
0.0,1.3775651,0.0,0.0,1.5428503,0.7143487,0.0,0.0,1.4986653,1.3792114,0.0,0.0,1.3493096,0.26407582,1.828289,1.4740976,1.1623511,1.474614,1.3295348,1.1097318,1.351848,1.498243,0.0,0.0,0.0,1.4276968,0.0,0.0,0.0,1.6852753,1.2177526,0.0,0.0,0.0,0.78039074,1.1720991,0.0,0.0,0.0,1.2193215,0.0,0.0,0.0,0.0,0.6138827,0.9202093,0.0,0.80065644,0.0,1.221409
0.07666378,0.27172574,0.034428146,0.0,0.3868509,0.007005457,0.0,0.0,0.0,0.12783702,0.14817785,0.0,0.100714885,0.0,0.3453395,0.3058052,0.0,0.2415457,0.21403533,0.017389722,0.29649746,0.22997878,0.0,0.0,0.28370523,0.34006086,0.0,0.0,0.14739886,0.22399956,0.0,0.0,0.29733643,0.0,0.0,0.042911176,0.083317906,0.20507896,0.0,0.34617025,0.2566004,0.085495606,0.0,0.16067067,0.040536705,0.13091643,0.0,0.23482043,0.15781543,0.0698901
0.087033436,0.050699748,0.1657151,0.0,0.078048885,0.0,0.0,0.06380747,0.0,0.0,0.20794648,0.0,0.0,0.0,0.016754128,0.0,0.0,0.0,0.073641226,0.0,0.074547805,0.10258807,0.0,0.0,0.28885472,0.049220618,0.025780171,0.0,0.06376972,0.0,0.0,0.051283922,0.25023812,0.0,0.0,0.0,0.22249818,0.1600349,0.13954745,0.10524967,0.20492765,0.1952667,0.029094912,0.12992898,0.0018436424,0.0,0.0,0.0,0.18010572,0.0
0.27703625,0.0,0.59876,0.0,0.0,0.0,0.0,0.20063086,0.0,0.0,0.18650296,0.64738196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368255,0.2717261,0.65817463,0.0,0.5470308,0.3435495,0.39381707,0.0,0.0,0.013892729,0.6888426,0.0,0.0,0.0,0.4363289,0.31144613,0.0,0.0,0.5576839,0.51076937,0.021257512,0.30531558,0.0,0.0,0.0,0.0,0.81034267,0.0
0.0,0.0,0.21476395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882722,0.0,0.0,0.0,0.0,0.0,0.0,0.069556296,0.0,0.0519406,0.17953725,0.06292548,0.0,0.19754604,0.031289622,0.09674817,0.025513433,0.0,0.0,0.08317529,0.0,0.24626306,0.0,0.0,0.0,0.34239975,0.0,0.0,0.0,0.038851902,0.17409159,0.0,0.104242794,0.0,0.0,0.0,0.0,0.37651676,0.0
0.0,0.08380827,0.22186945,0.0,0.20293877,0.0,0.0,0.023168182,0.20170039,0.010107975,0.12541273,0.0,0.14715609,0.0,0.053045318,0.22517431,0.0,0.04192107,0.13825831,0.0,0.13123503,0.34224528,0.15252575,0.0,0.17393318,0.06653285,0.21192127,0.0,0.031204492,0.058143742,0.098901466,0.0,0.20026341,0.0,0.0,0.0,0.24801725,0.04112138,0.016123995,0.12686494,0.27826676,0.36173147,0.0,0.05320435,0.046802722,0.0,0.0,0.0,0.2595357,0.0
0.20732172,0.0,0.15507245,0.0,0.0,0.09479089,0.0,0.0,0.0,0.0,0.0,0.007684596,0.0,0.0,0.11832953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1329653,0.1302968,0.21133357,0.091592565,0.19410086,0.0863708,0.18898754,0.0,0.0,0.0,0.46276104,0.0,0.05656631,0.0,0.071264595,0.4174335,0.0,0.0,0.17736827,0.011346221,0.0,0.0,0.0,0.0,0.0,0.0,0.23291649,0.0
0.23768534,0.0,0.48542506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4718201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081974,0.13337184,0.53359604,0.0,0.5226173,0.2560337,0.056500487,0.0,0.0,0.0,0.59462005,0.0,0.0,0.0,0.33434963,0.35253453,0.0,0.0,0.38402838,0.26313412,0.19573933,0.1790188,0.0,0.0,0.0,0.0,0.38874045,0.0
0.18740772,0.0,0.42782068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42135626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27024412,0.08703597,0.47867486,0.0,0.48039418,0.2268103,0.009588428,0.0,0.0,0.0,0.5340685,0.0,0.0,0.0,0.29992816,0.31176943,0.0,0.0,0.3268467,0.23350644,0.1675024,0.15837157,0.0,0.0,0.0,0.0,0.34353396,0.0
0.2982092,0.0,0.38193908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35198966,0.05502205,0.5838467,0.0,0.25202358,0.2496694,0.2358576,0.0,0.0,0.0,0.5438013,0.0,0.0,0.0,0.29905108,0.3628939,0.0,0.0,0.40369743,0.23838577,0.0,0.16791618,0.0,0.0,0.0,0.0,0.510408,0.0
0.19921184,0.0,0.37843624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41953927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26501542,0.1166856,0.4576755,0.0,0.47392735,0.23803309,0.10950127,0.0,0.0,0.0,0.5240569,0.0,0.0,0.0,0.2801043,0.32064182,0.0,0.0,0.40255487,0.20281023,0.103310294,0.087241605,0.0,0.0,0.0,0.0,0.39553607,0.0
0.23799999,0.0,0.4051879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43402904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38231868,0.23868391,0.58070934,0.0,0.5666215,0.31796512,0.4607213,0.0,0.0,0.0,0.7812107,0.0,0.0,0.0,0.31152976,0.41387272,0.0,0.0,0.6875795,0.25583002,0.0,0.0,0.0,0.0,0.0,0.0,0.60191345,0.0
0.51157594,0.0,0.46859634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076459214,0.0,0.0,0.051287644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33274874,0.41957238,0.69609433,0.020716498,0.4238568,0.108240426,0.5855898,0.0,0.0,0.0,0.9133809,0.0,0.0,0.0,0.14318137,0.8358238,0.0,0.0,0.63467634,0.100635104,0.0,0.0,0.0,0.0,0.0,0.0,0.5710554,0.0
